timestamp,open,high,low,close,volume,sma-50,ema-5,ema-10,ema-15,ema-20,ema-25,ema-30,ema-35,ema-40,ema-45,ema-50,ema-55,ema-60,ema-65,ema-70,ema-75,ema-80,ema-85,ema-90,ema-95,ema-100
2021-09-16,65700.0,66525.0,64790.3,65676.9,5.17819409,63027.505999999994,64488.11898264291,64295.62218555177,64454.84415900677,64458.3721382959,64255.52366003927,63895.243114015306,63438.82145255728,62936.74422095866,62425.02793446191,61927.242729220445,61457.63715687731,61023.944690517535,60629.548459789825,60275.038528607845,59959.288376978475,59680.179034490866,59435.07536451495,59221.13228902779,59035.4863045277,58875.37066992459
2021-09-17,65695.3,66288.7,64600.0,65204.8,10.05108626,63249.52199999999,64727.01265509528,64460.927242724174,64548.58863913092,64529.460506077245,64328.544916959334,63979.73065504658,63536.931371859646,63047.38108822897,62545.887589485304,62055.774386898076,61591.464401274556,61161.02191377926,60768.1924458568,60413.905048928755,60097.32815653168,59816.58942870097,59569.25500720065,59352.64146948871,59164.01367318337,59000.7059041835
2021-09-18,65275.5,67230.8,65129.4,66489.1,1.95422251,63438.018,65314.37510339686,64829.68592586523,64791.15255923955,64716.0928388318,64494.74146180862,64141.625451495194,63700.94074008966,63215.26981563243,62717.33160733378,62229.63029329423,61766.379958371894,61335.712998573385,60941.55328083084,60585.03730107161,60265.53267872822,59981.34277614045,59730.18163494016,59509.48671191753,59316.61963832538,59148.990935783826
2021-09-19,66737.4,66737.4,64602.8,65152.7,7.0834867,63603.072,65260.483402264574,64888.41575752609,64836.34598933461,64757.67447322877,64545.35365705412,64206.85606752777,63781.5940323069,63309.778605113774,62823.21718962362,62344.26047787092,61887.31995985861,61460.860113374256,61069.16378747233,60713.703855971,60394.14234507748,60109.03060882835,59856.28671319737,59633.513377589676,59438.20464586026,59267.8762637881
2021-09-20,65150.0,65244.3,58834.0,59106.6,24.3652243,63692.00600000001,63209.18893484305,63837.176528884986,64120.12774066778,64219.47690434984,64126.98799112688,63877.807288977594,63521.87214162318,63104.74550242529,62661.62513790085,62217.29340030736,61788.0085327208,61383.671257198046,61009.69215754893,60668.433324816884,60360.25965178597,60084.27923577086,59838.85213847185,59621.93286379649,59431.29621573817,59264.682674406155
2021-09-21,59301.4,60243.2,55159.8,56424.6,68.70377747,63752.441999999995,60947.65928989537,62489.435341814984,63158.1867730843,63477.10767536414,63534.49660719405,63396.95520581776,63127.579244866334,62778.88474620942,62390.45013190516,61990.12895323648,61596.45822798077,61221.078756962044,60870.749970956545,60548.888724117816,60256.6896609495,59993.91678550491,59759.45092594924,59551.66181184492,59368.65671124362,59208.443413526824
2021-09-22,56388.8,60497.2,56279.4,60410.0,9.8711057,63927.71399999999,60768.439526596914,62111.35618875771,62814.663426448766,63185.00218247232,63294.15071433297,63204.24841834565,62976.602620151534,62663.32939273579,62304.34360443102,61928.16311193309,61554.0847198386,61194.48601083214,60856.78785062453,60544.97636569197,60260.72414355609,60004.190445122076,59774.579974182976,59570.52638740876,59390.351363092705,59232.23661325897
2021-09-23,60327.0,61852.6,59741.2,61705.6,8.86861342,64077.622,61080.826351064614,62037.58233625631,62676.03049814267,63044.106736522575,63171.95450553813,63107.561423613675,62905.991363476445,62616.610885773065,62278.31127380359,61919.43514675924,61559.495979844374,61211.24384654256,60882.50943090864,60577.6699891936,60298.747192409886,60046.2005575882,59819.48741664383,59617.45108219098,59438.58570969494,59281.21410606572
2021-09-24,61773.4,62184.1,56631.3,59037.1,17.23111148,64153.335999999996,60399.58423404308,61492.04009330061,62221.16418587483,62662.487047329945,62853.88877434289,62844.95100918699,62691.05295439442,62442.00059866218,62137.389044507785,61806.40239590594,61469.41040913565,61139.96044173789,60826.587933002316,60534.27365146984,60265.54595050437,60021.284494437874,59801.29236044281,59604.696113351616,59430.22142407629,59276.38016337135
2021-09-25,59101.9,59285.7,57688.5,59038.6,4.70895002,64172.54,59945.92282269539,61045.96007633686,61823.34366264047,62317.35494758423,62560.40502247037,62599.37997633622,62488.138901372506,62275.98105726403,62002.65908605093,61697.86112547826,61382.59575166652,61071.063378074345,60772.406480487094,60492.14199931576,60233.2578991753,59997.0206797604,59783.5553288046,59592.2544405307,59422.06264440803,59271.67164528479
2021-09-26,58797.5,60717.9,56526.3,59805.2,5.94387447,64153.126,59899.01521513027,60820.3673351847,61571.07570481041,62078.10209543335,62348.46617458804,62419.110300443564,62339.08674018514,62155.45515203163,61907.11738665742,61623.63912055755,61326.26018910701,61029.55966076043,60743.0971931996,60472.7915204618,60221.99321761807,59992.284366679894,59784.058693251,59596.93456271684,59430.04467264953,59282.23656319994
2021-09-27,59579.7,61169.2,58065.6,58123.7,10.04746754,64119.668,59307.243476753516,60330.06418333293,61140.15374170911,61701.49237205875,62023.48416115819,62141.98705525366,62104.89858795264,61958.784169005696,61742.620978541876,61486.38660602589,61211.883039496046,60934.28557352238,60663.7215206784,60406.61992833611,60166.77497504917,59946.14648108286,59745.4457003847,59564.555781118666,59402.82915863599,59259.29524511677
2021-09-28,58120.4,58815.9,56752.7,56788.2,8.66514575,63992.226,58467.56231783568,59686.08887727239,60596.15952399547,61233.55976519601,61620.76999491525,61796.58143878568,61809.52644417749,61706.560551005416,61527.21137077919,61302.143994024875,61053.894359514044,60798.34834160361,60546.28147459724,60304.692606411154,60077.86510728472,59868.172493895625,59676.6725445618,59503.536972742426,59348.35771783107,59210.362666005545
2021-09-29,56803.9,59123.7,56600.0,58007.2,11.20399986,63912.37,58314.10821189045,59380.83635413195,60272.539583496036,60926.287406605916,61342.803072229464,61552.10521692855,61598.28608616763,61526.10393876125,61374.16739813661,61172.930504063115,60945.08384667426,60706.83528122316,60469.33961173066,60239.97450482211,60023.37392025092,59822.222555774744,59637.84760166501,59470.65044586897,59320.41693204292,59186.53766271831
2021-09-30,58057.2,61010.0,57895.0,60736.5,7.69315038,63888.363999999994,59121.57214126031,59627.32065338068,60330.53463555903,60908.212415500595,61296.16437436566,61499.4855255138,61550.40908138054,61487.586673455815,61346.44272865241,61155.81558233515,60937.634423578755,60707.80789495355,60477.43538107216,60253.961138489096,60042.140396033785,59844.797307484005,59663.39765744024,59498.47131519053,59349.91866262536,59217.229986228835
2021-10-01,60835.8,66908.1,59928.3,66220.0,16.28663258,64000.04,61487.714760840216,60825.98962549328,61066.71780611415,61414.09694735768,61674.92096095292,61804.0348464484,61809.83079908162,61718.43610401895,61558.336523058824,61354.41104969456,61126.29033702237,60888.53550495507,60651.452490736636,60422.018571207715,60204.715648769736,60002.209719644896,59815.876781685816,59646.197220351176,59493.045357154,59355.89869937282
2021-10-02,66374.5,66688.0,65448.5,65763.6,5.89170445,64021.477999999996,62913.009840560146,61723.73696631268,61653.82808034988,61828.33533332361,61989.43473318732,62059.49066280657,62029.48464357708,61915.761172115584,61741.17406553453,61527.320420294775,61291.90853927157,61048.37368512048,60806.36605162341,60572.485653708914,60351.00207906527,60144.46626977713,59954.195926297776,59780.64563309071,59623.68191221329,59482.783873642664
2021-10-03,65851.0,67832.6,65120.5,66450.8,7.60540449,64069.371999999996,64092.2732270401,62583.20297243765,62253.44957030614,62268.57006348326,62332.6166767883,62342.8009426255,62275.113274489464,62136.98257835385,61945.940410511284,61720.39805087145,61476.15466286901,61225.50241675587,60977.40950460452,60738.071973322745,60511.5230769846,60300.17821373325,60105.27974196526,59927.24243236344,59765.91353904218,59620.76439099627
2021-10-04,66396.9,68000.0,64671.0,67677.9,15.67233757,64145.552,65287.48215136007,63509.51152290353,62931.50587401788,62783.74434315152,62743.79231703535,62687.000881810956,62575.26809257338,62407.27123306829,62195.156044836884,61954.02557828826,61697.64556776655,61437.05643587863,61180.45467113165,60933.56008675027,60700.11194337974,60482.34418376452,60281.387189826535,60097.58655472908,59930.746590312134,59780.311630778524
2021-10-05,67747.9,71344.7,67624.3,70912.8,8.9538126,64314.808,67162.58810090672,64855.563973284705,63929.16763976564,63557.94011999423,63372.17752341725,63217.69759911348,63038.464309652634,62822.175075357634,62574.18404288746,62305.35006541421,62026.7582260606,61747.73655273507,61475.3742265519,61214.66543641928,60968.86689223817,60739.88630268392,60528.62934820266,60335.28355352624,60159.53936968063,60000.756945020534
2021-10-06,70617.9,76496.4,70000.0,76035.1,18.41827691,64610.72,70120.09206727115,66888.20688723294,65442.40918479493,64746.24106094716,64346.24848315439,64044.62678626746,63760.49962578304,63466.707998510916,63159.44125841409,62843.771631476404,62527.05614655844,62216.17469854703,61916.578037868516,61632.1424663793,61365.34671086348,61117.545900148514,60889.24494475608,60680.33446443775,60490.28021614561,60318.26868868349
2021-10-07,76154.5,76154.5,73348.0,73745.2,7.27641748,64840.88399999999,71328.46137818077,68134.93290773603,66480.25803669557,65603.28476942838,65069.24475368098,64670.470219411494,64315.205202128425,63968.097852242085,63619.69163848304,63271.27862632047,62927.70414132421,62594.17552810287,62275.02112763008,61973.35535465031,61691.132323735495,61429.33982853991,61188.220643715234,60967.47436631824,60766.42437830924,60584.148516630354
2021-10-08,73937.7,76798.2,73541.6,73971.5,9.48470818,65014.04,72209.47425212052,69196.12692451129,67416.66328210862,66400.25764853045,65754.03361878244,65270.53665686882,64851.6660242324,64456.06868871808,64069.77026289682,63690.895150778495,63322.1254219912,62967.20255996834,62629.45988133827,62311.33126015312,62014.299894163516,61739.022795736455,61485.50621014046,61253.27712749805,61041.53012042779,60849.24458560797
2021-10-09,73947.9,76024.5,73668.1,75648.0,6.11882365,65143.14,73355.64950141369,70369.19475641832,68445.58037184505,67280.99501533707,66515.10795579919,65940.0504209418,65451.46235621948,65002.016557561095,64573.171555814355,64159.801223296985,63762.33522834865,63382.96641046117,63023.9610970553,62687.012069726276,62373.081475896055,62082.4543316442,61814.866530834865,61569.64466315743,61345.83157625221,61142.2892472791
2021-10-10,75673.2,77452.2,74517.0,75187.6,7.74642312,65275.734,73966.29966760913,71245.26843706954,69288.33282536441,68034.0050138764,67182.22272843003,66536.66652281652,65992.35889198507,65498.87428646055,65034.668444692,64592.26392042259,64170.38039876478,63770.0035773313,63392.55621532635,63039.14130719878,62710.305647583,62406.03817530731,62125.86033244336,61868.940384846275,61634.20175174695,61420.41421267951
2021-10-11,75126.4,78841.2,74905.8,78524.8,14.52591983,65466.516,75485.7997784061,72568.81963032961,70442.89122219387,69033.12834588818,68054.72867239696,67310.09448908643,66688.60562020812,66134.2852968771,65621.19590361843,65138.63788432759,64683.038241666036,64253.76739446797,63851.10905728616,63475.35704502417,63126.47655159398,62804.03229443552,62507.231022386535,62235.00323353097,61986.08921525222,61759.11492133932
2021-10-12,78390.5,78642.2,73895.0,76632.2,104.54879751,65621.606,75867.93318560408,73307.61606117876,71216.55481941963,69756.84945580359,68714.53415913566,67911.52065108086,67241.02753019656,66646.37869702943,66099.93521215675,65589.36581043238,65109.79401874939,64659.617643829675,64238.414843429004,63845.972339530534,63481.890326552035,63145.46853407909,62835.71867302871,62551.42514048633,62291.216523267794,62053.63145755043
2021-10-13,76672.4,78258.9,74013.5,77894.2,49.57797461,65862.39600000001,76543.35545706938,74141.54041369172,72051.26046699217,70531.83522191753,69420.6623007406,68555.5644800434,67832.87044518563,67195.05290693043,66612.72933336733,66071.90832767033,65566.3799466512,65093.53837681886,64652.22651484025,64241.69706236066,63861.16163374804,63509.63474311417,63185.91591319082,62888.62898355257,62616.27867903304,62367.30608215339
2021-10-14,77841.6,79401.0,77000.0,77323.9,11.39505571,66060.436,76803.5369713796,74720.15124756595,72710.34040861815,71178.69853411586,70028.6036622221,69121.26354584705,68360.14986489754,67689.14300903138,67078.43240582962,66513.16290305581,65986.29137712794,65494.53383987398,65036.21662045115,64610.20982116741,64215.444222333615,63850.72771241999,63514.706240791034,63205.88768721075,62922.68745655318,62663.47625874441
2021-10-15,77350.5,84476.4,76884.3,83441.1,18.14113478,66430.918,79016.05798091974,76305.77829346305,74051.68535754089,72346.54629277148,71060.33414974349,70045.12396224402,69197.98042795878,68457.53115493228,67789.85273601094,67177.00357352421,66609.67739937337,66082.945845124,65593.94035922537,65140.65743183875,64721.382532272204,64334.440608409626,63978.11074681915,63650.61762815117,63350.15438454165,63074.914352630665
2021-10-16,83155.2,84246.6,81521.2,82350.3,8.92373312,66731.732,80127.47198727983,77404.78224010613,75089.01218784828,73299.28474107895,71928.79306130168,70839.00628726053,69928.66484862774,69135.22719615509,68422.9156605322,67772.03480593504,67171.8424922529,66616.30171905436,66101.70883318824,65625.43609573062,65185.301413001886,64779.27664276989,64405.370962009394,64061.5996583017,63745.990751530364,63456.60515752907
2021-10-17,81945.0,83328.1,79995.7,83068.9,8.70783245,67049.478,81107.94799151989,78434.6218328141,76086.49816436724,74229.72428954762,72785.72436427847,71628.03168808244,70658.67791259287,69814.9185524402,69059.69758833516,68371.91187236896,67739.594546101,67155.73117088864,66615.86614127345,66116.80127613258,65655.92242844921,65230.872281220014,64839.406521032426,64479.3425229544,64148.55136087348,63844.96743163741
2021-10-18,83084.6,84656.7,81488.9,83758.3,10.73612933,67387.466,81991.39866101326,79402.56331775698,77045.47339382133,75137.20769054309,73629.76864394936,72410.62964369003,71386.4346952266,70495.08350110166,69698.76725840753,68975.29964207998,68311.69116945454,67700.07768987589,67135.33383396214,66613.74490215702,66132.30078559527,65688.339632301,65279.38078798516,64903.05587409826,64557.08779085528,64239.2908488327
2021-10-19,83752.9,86310.6,82567.9,86022.3,19.12181736,67819.856,83335.03244067551,80606.15180543752,78167.57671959366,76173.88314858661,74583.04028672249,73288.80192474229,72199.53832326956,71252.50869616987,70408.48607325938,69643.80946003764,68944.2129134026,68300.80629020782,67707.6661420239,67160.46476406809,66655.7218175533,66190.41272779973,65761.77425803202,65367.215085656535,65004.27971187912,64670.6375646974
2021-10-20,86022.3,90010.1,84892.2,88530.6,65.02840078,68297.054,85066.88829378368,82046.96056808524,79462.95462964445,77350.71332491169,75655.92949543615,74272.14373604924,73106.81952753237,72095.34241830792,71196.40407007419,70384.46791258518,69643.72673792393,68964.07821511904,68338.66413772014,67762.44040451688,67231.37650656507,66742.02229007627,66291.28183342662,65876.30046838935,65494.4113845483,65143.112068366754
2021-10-21,88322.1,89541.7,83317.3,83749.9,102.84420581,68645.62599999999,84627.89219585579,82356.58591934247,79998.8228009389,77960.1596749201,76278.54261117184,74883.61188211059,73698.10177600279,72663.8574222929,71742.20824094054,70908.60250424851,70147.51864014094,69448.85925724628,68805.67128506197,68212.79137903752,67666.07449323441,67161.96988785217,66697.29620939345,66269.12683172146,65874.73406403688,65511.56331453771
2021-10-22,83691.7,85034.8,80618.6,81499.1,18.06663533,68939.726,83584.96146390386,82200.67938855293,80186.35745082154,78297.20161064199,76680.12394877401,75310.41756713572,74131.49056622485,73094.84486510788,72166.42092611703,71323.9161315329,70552.93226013592,69843.94911766444,69190.32064006009,68587.05359371251,68030.10148025455,67515.9731004978,67041.52420452383,66603.85151673856,66200.24168770277,65828.14819939835
2021-10-23,81332.9,82815.5,80370.8,82393.1,5.34814424,69242.206,83187.67430926925,82235.66495427059,80462.20026946884,78687.28717153323,77119.58364502215,75767.3648208689,74590.46886810125,73548.41828632214,72611.05914672064,71758.00177343357,70975.79539370249,70255.39668757709,69590.40486308857,68975.95630938259,68408.07512551102,67883.30956715217,67398.53759511629,66950.86796692012,66537.5929025423,66156.167046935
2021-10-24,82410.8,82424.1,80344.5,81703.0,4.78779407,69530.63799999999,82692.78287284618,82138.81678076684,80617.30023578524,78974.49791710149,77472.15413386661,76150.30902597413,74985.60948654007,73946.20276016007,73006.36092295017,72148.00170388716,71358.90984392741,70630.7279437221,69957.45320057073,69334.46458235773,68757.94156957653,68224.53649142003,67731.19951150892,67275.09064896584,66853.53888373933,66464.02512521352
2021-10-25,81792.6,85281.7,81510.9,84388.0,135.13033875,69826.668,83257.85524856413,82547.75918426376,81088.63770631209,79490.0695440442,78004.14227741533,76681.77295978226,75507.96451506561,74455.5587230791,73501.21479586538,72628.00163706805,71824.23449235858,71081.78604392793,70394.74249752314,69758.50783355892,69169.25889669295,68623.63435582942,68118.56696472965,67651.19854679077,67218.84015699475,66818.95532075384
2021-10-26,84498.0,84687.9,80450.7,80680.5,22.16874123,70020.45,82398.73683237609,82208.25751439763,81037.62049302307,79603.44387318286,78210.0159483834,76939.75534947372,75795.32759756196,74759.21439512401,73813.35763082776,72943.7858865948,72140.52968906006,71396.4979769139,70706.43211881032,70066.16958472627,69472.18629414839,68921.33474210523,68410.70494229406,67937.55682048766,67499.29140372403,67093.44135400624
2021-10-27,80624.2,82123.6,77400.0,78542.3,23.21035639,70321.704,81113.25788825074,81541.71978450715,80725.7054313952,79502.38255192734,78235.57626004622,77043.14532692704,75947.93717547519,74943.75515633747,74018.96382079177,73163.3354596695,72369.16434302219,71630.78656783476,70943.88266066456,70304.93382177624,69710.87349693396,69158.88943983102,68646.32343200815,68170.62809915826,67729.35408281311,67320.15142620413
2021-10-28,78486.6,83281.6,77396.3,80817.1,180.55584221,70685.348,81014.53859216717,81409.97073277857,80737.12975247079,79627.59373745807,78434.15500927344,77286.62627357691,76218.44622128212,75230.2597828576,74314.53495901822,73463.48308870208,72670.8763307714,71931.97717216804,71243.07106488686,70601.05117890931,70003.1426154357,69446.7464906994,68929.36474754284,68448.57253653939,68002.01545608784,67587.41773459612
2021-10-29,80933.8,84133.5,80516.8,83197.3,131.25298661,71087.828,81742.12572811145,81734.93969045518,81044.65103341195,79967.56576246207,78800.55077779086,77667.9600623784,76606.16032009978,75618.89589101088,74700.74213471307,73845.20139894905,73046.82003324384,72301.3320189822,71605.32042655697,70955.87508936258,70350.35728345056,69786.26633043522,69261.1771952744,68772.72039287919,68318.58388408601,67896.52431410908
2021-10-30,83051.2,83082.2,81229.1,82371.6,4.9160506,71514.296,81951.95048540764,81850.69611037242,81210.51965423545,80196.52140413235,79075.24687180696,77971.42070351528,76926.46252453867,75948.29609144937,75034.25769407339,74179.56997153928,73379.84788919942,72631.5047396713,71931.57132272191,71277.44480515519,70666.70577599134,70097.01530993065,69566.07074887266,69071.59686776095,68611.35505316754,68183.15947620592
2021-10-31,82769.5,83268.4,80465.8,82023.0,17.76882532,71922.446,81975.63365693843,81882.02409030471,81312.07969745602,80370.47174659594,79301.99711243721,78232.81291619172,77209.60349539762,76244.62311137866,75338.11605520063,74487.15546285147,73688.53189315659,72939.42261705913,72237.37219173033,71580.13650078462,70965.55562399157,70391.48406771013,69855.76677796865,69356.24309044752,68890.76432289321,68457.21572420184
2021-11-01,82135.9,83620.9,79668.3,81366.5,8.89530555,72298.172,81772.58910462563,81788.29243752203,81318.88223527402,80465.33158025346,79460.80502686513,78434.98627643741,77440.54219009775,76494.47076448215,75600.21970497452,74756.93367999454,73962.74503982958,73215.72023617194,72514.01242834458,71855.80871203012,71239.2646865181,70662.472115421,70123.45824824845,69620.20478076735,69150.67548283294,68712.8451158018
2021-11-02,81366.5,86443.2,80960.2,85157.9,6.65387884,72778.326,82901.02606975043,82400.94835797256,81798.75945586477,80912.24285832456,79899.04310172166,78868.72264569951,77869.28429064788,76917.07706865374,76015.77102214954,75164.81471215162,74362.5720026928,73607.26711367449,72897.16053657656,72230.51550887435,71605.54456318868,71020.38391504023,70473.09642852175,69961.69258778346,69484.15932694059,69038.48976697403
2021-11-03,85365.4,85497.0,82000.0,84685.1,11.26256195,73184.44,83495.71737983363,82816.248656523,82159.55202388167,81271.56258610317,80267.20132466615,79243.97279758987,78247.94071894522,77296.00501652429,76392.69836901259,75538.15923324373,74731.23371688234,73970.47474929171,73254.37082334697,72581.34887482156,71949.74339047319,71357.78431219974,70803.60813948636,70285.28395948053,69800.84559096265,69348.32363297454
2021-11-04,84505.3,84763.9,82599.9,83299.3,15.68072237,73534.792,83430.2449198891,82904.07617351881,82302.02052089646,81464.68043504572,80500.43968430722,79505.6068106486,78528.57179011492,77588.84867425481,76692.98539644682,75842.51769468514,75037.23608413656,74276.33787226575,73558.76261657887,72883.26299102377,72248.41593282916,71652.63655140469,71094.20562461457,70571.3062900414,70082.06339115092,69624.58059073742
2021-11-05,83220.5,84814.1,82392.2,82467.8,12.77901409,73870.61,83109.42994659273,82824.75323287903,82322.74295578442,81560.21563170804,80651.77509320667,79696.71604867128,78747.4178017752,77826.84629990092,76944.06429225348,76102.33268705042,75302.61336684597,74544.91040104392,73828.73344637951,73153.2499490231,72517.34709249156,71919.67762420952,71358.70781939097,70832.76769026025,70340.09957050193,69878.90176715846
2021-11-06,82455.2,84070.6,81363.0,84045.1,105.48952234,74247.41600000001,83421.31996439517,83046.63446326465,82538.03758631136,81796.87128583108,80912.80008603694,79977.256948757,79041.73347945434,78130.17574868623,77252.80497519899,76413.81375814648,75614.84503231576,74856.3920272392,74138.32031164074,73460.06262651541,72820.7090111102,72219.07076929077,71653.74019568421,71123.14862014464,70625.62041278314,70159.42054404641
2021-11-07,84045.1,85748.4,83614.0,85748.4,19.49271698,74632.602,84197.01330959678,83537.86456085289,82939.33288802244,82173.20735384716,81284.76931018794,80349.58875851461,79414.3260639291,78501.79644387227,77622.17867192948,76779.87596370938,75976.75770973305,75213.50704273955,74490.1409082577,73806.21297506428,73160.91140555468,72553.12828116014,71981.52298183108,71444.5827164052,70940.67832085016,70468.11320654054
2021-11-08,86130.9,91518.1,86068.0,91194.7,7.49977755,75153.442,86529.57553973119,84930.01645887963,83971.25377701964,83032.39712967124,82047.0716709427,81049.27335473949,80068.7912825997,79120.96247100046,78212.28829488906,77345.16318081881,76520.25564867115,75737.48058232186,74996.33966861352,74296.02951097795,73635.48478961903,73013.41400261298,72428.34105202106,71878.65122813256,71362.63710583244,70878.54066779716
2021-11-09,91139.3,92858.2,90479.8,91365.5,212.78735771,75798.62,88141.5503598208,86100.10437544696,84895.53455489218,83826.02597446446,82763.87385010096,81714.83636411114,80696.38621134416,79718.25698461018,78784.1670646765,77894.98031098278,77050.44294693289,76249.87466158999,75492.3748301707,74776.8596655983,74102.06413726063,73466.5519284744,72868.74009732288,72306.93361872305,71779.3634161276,71284.22303081107
2021-11-10,91290.5,94994.2,87026.9,89091.5,116.61484939,76451.95800000001,88458.20023988053,86643.99448900206,85420.03023553065,84327.49969118214,83250.61432317013,82190.75014707171,81162.78142182504,80175.48835121456,79232.31197490795,78334.05951447366,77480.48069882815,76670.9115579313,75904.46953228675,75180.08897079271,74496.52297575377,73852.35311542563,73246.01358343165,72675.82518754232,72140.0329282916,71636.84237673561
2021-11-11,88972.5,90268.7,88017.1,89236.0,12.43585577,77028.478,88717.46682658703,87115.26821827442,85897.02645608931,84794.97591106956,83711.0286060032,82645.28239564772,81611.29356505699,80617.4645292041,79667.25493252065,78761.58659233744,77900.32067387,77082.88167078601,76308.45530403564,75576.03012654503,74884.40395007604,74232.1962483781,73617.87373265417,73039.7850735304,72496.1989089522,71985.34054749332
2021-11-12,89132.0,90251.6,85832.5,88390.6,21.37787199,77562.17800000001,88608.51121772469,87347.1467240427,86208.72314907814,85137.4163004915,84070.99563631065,83015.94804754142,81987.9217003316,80996.64186924291,80046.53080501975,79139.19496126538,78274.97350694607,77453.62653403894,76674.58090088305,75937.00392579728,75239.83016191615,74581.78646446753,73961.42550631338,73377.1656213649,72827.33226501569,72310.19717031524
2021-11-13,88206.1,88859.9,86945.0,88210.1,7.89368757,78145.63799999999,88475.70747848313,87504.0473196713,86458.89525544336,85430.05284330183,84389.38827967137,83351.0546251194,82333.5982725354,81348.5178756213,80401.46859610584,79494.91672749029,78629.79945312656,77806.29779521798,77024.14208570479,76282.724941972,75581.15305239205,74918.2880332461,74292.79002942237,73703.1641791371,73147.80659282787,72625.0467312991
2021-11-14,88373.7,89250.0,87124.4,89250.0,11.35725626,78749.866,88733.80498565543,87821.49326154924,86807.78334851294,85793.85733441595,84763.28148892742,83731.63174607944,82717.8428129501,81733.95602803002,80786.18735279689,79877.46901268675,79009.09232980061,78181.50114619444,77394.62262856223,76648.00029571928,75940.85955101332,75272.15746452399,74640.63212176137,74044.85287849672,73483.26895547728,72954.2537267189
2021-11-15,89583.0,90587.4,86772.1,87150.6,9.35328799,79296.774,88206.06999043695,87699.5126685403,86850.63542994882,85923.07092161443,84946.92137439454,83952.21034310658,82964.10710111953,81998.18256324806,81062.90094615355,80162.68983571864,79299.86046087916,78475.56996107331,77690.25830648458,76943.8481747131,76235.8527207235,75565.45234194315,74931.5616073018,74332.89127677151,73768.00501890483,73235.36949450664
2021-11-16,86707.0,86707.0,80291.2,82839.9,21.5548432,79791.098,86417.34666029131,86815.94672880569,86349.29350120522,85629.43559574638,84784.84280713343,83880.4483854868,82957.20670661288,82039.2419504067,81140.16177458165,80267.67846961203,79426.2904444192,78618.66274923483,77846.30805477293,77109.9341416226,76409.6434385992,75745.06833350011,75115.47645364361,74519.85850145786,73957.00283101098,73425.55821738769
2021-11-17,82701.4,84377.7,80999.9,83504.1,110.11972694,80325.416,85446.26444019421,86213.79277811376,85993.64431355456,85427.02268186578,84686.32412966163,83856.16784448766,82987.5896673566,82110.69844063075,81242.94169742594,80394.5969609998,79571.92649997566,78778.84101975172,78017.7562955374,77290.0514897459,76596.33966389923,75936.64936230257,75310.56072216353,74717.31435856866,74155.90068869824,73625.13330219188
2021-11-18,83349.8,84389.5,78043.1,78536.5,16.47376293,80736.00200000001,83143.00962679615,84817.92136391124,85061.50127436024,84770.78242645,84213.26073507228,83512.96346742395,82740.306908059,81936.34729718535,81125.27031927698,80321.73041350962,79534.94698211938,78770.89541254674,78033.47580173324,77325.16271538688,76647.39651484924,76000.84320520869,75385.58256583413,74801.25250453419,74247.16317435035,73722.38808828709
2021-11-19,78522.0,80722.6,76917.0,80470.9,14.10638884,81130.69,82252.3064178641,84027.5538432001,84487.67611506522,84361.26981440713,83925.38683237442,83316.70130823532,82614.22874650017,81864.8620631763,81096.81943583016,80327.58020121514,79568.37387561511,78826.63326787307,78107.33714107465,77413.77503326331,76748.01502761638,76111.21497791958,75503.84576197753,74925.86014179718,74376.82435821804,73856.02198752892
2021-11-20,80544.0,82872.0,79708.0,82868.4,3.48564971,81463.65800000001,82457.67094524275,83816.7985989819,84285.26660068207,84219.09173684455,83844.08015296102,83287.77864318789,82628.34937169461,81913.81513326526,81173.84467775059,80427.22019332435,79686.231951486,78959.15020991002,78251.6117731633,77567.42644077702,76909.07779004754,76278.05905253884,75675.11446518735,75100.42145736207,74553.7321840885,74034.48491846894
2021-11-21,82549.6,82914.7,81233.7,81483.8,2.53908475,81778.062,82133.0472968285,83392.61703553064,83935.08327559681,83958.58776190697,83662.5201411948,83171.39292427254,82564.76329548935,81892.83878530111,81187.32099610927,80468.65469554692,79750.4308103615,79041.9256128638,78349.55687094622,77677.74682272697,77029.46521662523,76406.5958660564,75810.20017529927,75240.7154912662,74698.10859691998,74181.99610820222
2021-11-22,81233.8,81851.0,77200.0,78049.8,10.72452415,82010.042,80771.96486455234,82421.19575634324,83199.42286614722,83395.84607029677,83230.77243802598,82840.96757431948,82313.9320012955,81705.37347870105,81050.9070397567,80373.79764866273,79689.69399570575,79009.3969042453,78340.4733294024,77688.22719391777,77056.3161319772,76447.16880763526,75862.28389215277,75302.45361233725,74767.93550115082,74258.58628427742
2021-11-23,77872.9,80075.5,76917.0,80054.7,13.78180452,82257.578,80532.87657636823,81990.92380064445,82806.3325078788,83077.64168264945,82986.45917356246,82661.20837597629,82188.41911233464,81624.85282120343,81007.59369020206,80361.28401538184,79702.72992443055,79043.66913689299,78392.41959214778,77754.88839972291,77135.22097060939,76536.24365189119,75959.78194117248,75406.89858789027,74878.07642821016,74373.36081330162
